"name","id"
"Lindern","8003697"
"Linsburg","8003705"
"Lingen (Ems)","8003701"
"Lingenfeld","8003702"
"Leipzig-Lindenau","8012236"
"Rotenburg an der Fulda-Lispenhausen","8003711"
"Linz (Rhein)","8003708"
"Listerscheid","8003715"
"Lissendorf","8003713"
"Kreuztal-Littfeld","8003716"
"Lippstadt","8000571"
"Löbau (Sachs)","8010212"
"Löcherberg","8003721"
"Lobenstein (Thür)","8013452"
"Lobstädt","8012241"
"Löcknitz","8010213"
"Lödingsen","8003722"
"Löf","8003723"
"Löffingen","8003724"
"Lochham","8003720"
"Lohgarten-Roth","8003734"
"Lohmen","8012249"
"Lohne (Oldb)","8003738"
"Löhnberg","8003726"
"Lohnweiler","8003739"
"Loitsch-Hohenleuben","8012252"
"Lohhof","8003735"
"Lohr Bahnhof","8003740"
"Lonsee","8003748"
"Löhne (Westf)","8000233"
"Loppenhausen","8003749"
"Lollar","8000234"
"Lorch (Württ)","8003752"
"Lorch (Rhein)","8003751"
"Lorchhausen","8003753"
"Lorsch","8003755"
"Lorsbach","8003754"
"Loßburg-Rodt","8003758"
"Lörzenbach-Fahrenbach","8003731"
"Lörrach-Stetten","8003730"
"Löwenberg (Mark)","8010214"
"Lörrach Hbf","8003729"
"Loxstedt","8003760"
"Löwental","8003733"
"Lübbecke (Westf)","8003772"
"Lövenich","8003732"
"Lübberstedt","8003773"
"Lübben (Spreewald)","8010217"
"Lübbenau (Spreewald)","8010220"
"Lübeck-Flughafen","8003781"
"Lübeck-Kücknitz","8003776"
"Lübeck-Travemünde Strand","8003778"
"Lübeck-Travemünde Skandinavienkai","8006704"
"Lubolz","8012257"
"Lübs (b Magdeburg)","8012263"
"Lüblow (Meckl)","8012262"
"Lübeck-Travemünde Hafen","8003777"
"Lüchtringen","8003780"
"Lübstorf","8012264"
"Luckenau","8012259"
"Lüdersdorf (Meckl)","8012268"
"Lüdinghausen","8003783"
"Ludwigschorgast","8003763"
"Ludersheim","8003762"
"Luckenwalde","8012260"
"Lübeck Hbf","8000237"
"Lüdenscheid","8003782"
"Ludwigsfelde","8010215"
"Ludwigshafen (Bodensee)","8003764"
"Ludwigshöhe","8003768"
"Ludwigshafen-Mundenheim","8003765"
"Ludwigsstadt","8003770"
"Ludwigshafen-Rheingönheim","8003767"
"Ludwigslust","8010216"
"Ludwigshafen (Rhein) Hbf","8000236"
"Ludwigsthal","8003771"
"Luhe","8003794"
"Ludwigshafen-Oggersheim","8003766"
"Lügde","8003784"
"Ludwigsburg","8000235"
"Luhe-Wildenau","8003795"
"Lunden","8003798"
"Luisenthal (Saar)","8003796"
"Lünern","8003788"
"Lunestedt","8003799"
"Lüssow (Meckl)","8012269"
"Lutherstadt Wittenberg Altstadt","8012280"
"Lünen Hbf","8000239"
"Lutherstadt Wittenberg-Piesteritz","8012282"
"Lütter","8003790"
"Lüneburg","8000238"
"Lutherstadt Eisleben","8012279"
"Lutum","8003804"
"Lutherstadt Wittenberg Hauptbahnhof","8010222"
"Lützel","8003791"
"Rostock Lütten Klein","8012271"
"Weinheim-Lützelsachsen","8003792"
"Lützow","8012274"
"Leipzig-Lützschena","8012285"
"Machern (Sachs)","8012284"
"Magdeburg SKET Industriepark","8013485"
"Magdeburg Südost","8012287"
"Magdeburg-Eichenweiler","8012289"
"Magdeburg-Rothensee","8010086"
"Magdeburg-Buckau","8013456"
"Magdeburg-Sudenburg","8012292"
"Magdeburg-Salbke","8012291"
"Mahlwinkel","8012295"
"Mahlow","8080970"
"Mainaschaff","8003810"
"Mainroth","8003814"
"Mainleus","8003813"
"Maikammer-Kirrweiler","8003809"
"Magdeburg-Neustadt","8010226"
"Mainz Nord","8003815"
"Magdeburg-Hasselbachplatz","8080660"
"Mainz-Gonsenheim","8003817"
"Magdeburg Hbf","8010224"
"Mainz Römisches Theater","8003816"
"Mainz-Gustavsburg","8003818"
"Mainz-Bischofsheim","8000241"
"Mainz-Laubenheim","8003819"
"Malchin","8010227"
"Malching (Oberbay)","8003828"
"Mainz-Marienborn","8003820"
"Bad Malente-Gremsmühlen","8003829"
"Mallersdorf","8003830"
"Mainz-Mombach","8003821"
"Maisach","8003824"
"Mainz-Kastel","8000615"
"Manndorf","8003839"
"Malsfeld","8000243"
"Malsch","8003832"
"Malmsheim","8003831"
"Mannheim-Friedrichsfeld Süd","8003842"
"Neu-Edingen/Friedrichsfeld","8000631"
"Mannheim-Handelshafen","8006508"
"Mannheim-Käfertal","8003843"
"Mainz Hbf","8000240"
"Mannheim-Seckenheim","8003847"
"Mannheim-Neckarstadt","8006511"
"Mannheim-Luzenberg","8006509"
"Mansfeld (Südharz)","8012300"
"Mannheim-Neckarau","8003844"
"Mannheim-Waldhof","8003848"
"Mannheim-Rheinau","8003845"
"Mannheim Hbf","8000244"
"Marbeck-Heiden","8003855"
"Maria Rain","8003859"
"Marienborn","8012302"
"Maria-Veen","8003860"
"Marbach (Neckar)","8003853"
"Marke","8012305"
"Marienhafe","8003866"
"Markdorf (Baden)","8003871"
"Marburg Süd","8003856"
"Markelfingen","8003872"
"Marksuhl","8012312"
"Markkleeberg","8012308"
"Markt Erlbach","8003878"
"Markt Bibart","8003876"
"Markkleeberg-Großstädteln","8010228"
"Marburg (Lahn)","8000337"
"Markkleeberg Mitte","8012309"
"Markranstädt","8012311"
"Marktbreit","8003881"
"Marktleuthen","8003884"
"Marktoberdorf Schule","8003877"
"Markt Schwaben","8003879"
"Marktoberdorf","8003885"
"Marktschorgast","8003887"
"Marktredwitz","8000247"
"Marl-Sinsen","8003891"
"Marl-Hamm","8003890"
"Marl Mitte","8003888"
"Marlishausen","8012314"
"Martensdorf","8012316"
"Marsberg","8003896"
"Marstetten-Aitrach","8003897"
"Martinroda","8012317"
"Marquardt","8012315"
"Martinlamitz","8003898"
"Martinstein","8003899"
"Martinszell (Allgäu)","8003901"
"Marxgrün","8003903"
"Marzling","8003905"
"Maschen","8003906"
"Mauer (b Heidelberg)","8003915"
"Massen","8003909"
"Mausheim","8003921"
"Maxhütte-Haidhof","8003922"
"Maulbronn West","8087080"
"Maubach","8003913"
"Maulburg","8003920"
"Mayen Ost","8000248"
"Mayschoß","8003926"
"Mayen West","8003924"
"Mechterstädt","8012320"
"Mechernich","8003927"
"Medewitz (Mark)","8012322"
"Dorf Mecklenburg","8012321"
"Meckesheim","8003932"
"Meckenbeuren","8003930"
"Meckelfeld","8003929"
"Meeder","8003938"
"Meckenheim","8003931"
"Meerane","8012323"
"Lennestadt-Meggen","8003939"
"Meerbusch-Osterath","8004694"
"Meinersen","8003949"
"Mehrhoog","8003943"
"Mehltheuer","8010229"
"Meine","8003947"
"Meinerzhagen","8003950"
"Meinsdorf","8010231"
"Meitzendorf","8012328"
"Mehrower Allee","8089022"
"Meiningen","8010230"
"Meitingen","8003952"
"Meißen Triebischtal","8012327"
"Melchow","8012329"
"Melbach","8003953"
"Meldorf","8003954"
"Melle","8003956"
"Mellrichstadt Bahnhof","8003959"
"Meißen","8012326"
"Mellingen (Thür)","8012332"
"Mellendorf","8003957"
"Melsungen","8003961"
"Menden (Rheinl)","8003966"
"Menden (Sauerland) Süd","8003965"
"Mengersgereuth-Hämmern","8012333"
"Mengen","8003969"
"Mengersgereuth-Hämmern Ost","8012334"
"Memmingen","8000249"
"Menden (Sauerland)","8003967"
"Merching","8003979"
"Merchweiler","8003980"
"Meppen","8003978"
"Mersch (Westf)","8003986"
"Mering","8003982"
"Merseburg Bergmannsring","8012339"
"Merten (Sieg)","8003987"
"Mertingen Bahnhof","8003989"
"Mertesheim","8003988"
"Cottbus-Merzdorf","8012341"
"Meßdorf","8012342"
"Merseburg","8010232"
"Messinghausen","8003998"
"Messel","8003996"
"Meschede","8003993"
"Merzig (Saar)","8003992"
"Mettenheim","8004003"
"Rheine-Mesum","8004000"
"Mettlach","8004004"
"Metelen Land","8004001"
"Michelau (Oberfr)","8004011"
"Metzingen","8004009"
"Michelaubrück","8004013"
"Michelstadt","8004017"
"Miesbach","8004019"
"Miesterhorst","8012352"
"Michendorf","8010233"
"Miesenheim","8004020"
"Mieste","8012351"
"Miltach","8004026"
"Millingen","8004023"
"Mexikoplatz","8089023"
"Miltern","8012354"
"Millingen (Kr Rees)","8004024"
"Miltzow","8012358"
"Leipzig Miltitzer Allee","8012344"
"Mindelaltheim","8004030"
"Mimberg","8004028"
"Mistorf","8012362"
"Leipzig Miltitz","8012355"
"Mittel Gründau","8004037"
"Mittelschmalkalden","8012367"
"Mittelherwigsdorf (Sachs)","8010234"
"Mindelheim","8000338"
"Mittelsinn","8004040"
"Mittenwald","8004043"
"Minden (Westf)","8000252"
"Mittweida","8012369"
"Mochenwangen","8004049"
"Mixdorf","8012370"
"Mittlerer Landweg","8004048"
"Möckmühl","8004050"
"Mockrehna","8012371"
"Moidentin","8012384"
"Mögglingen (b Gmünd)","8004053"
"Mögelin","8012373"
"Mölln (Meckl)","8012376"
"Leipzig-Mölkau","8012375"
"Moers","8000644"
"Espenau-Mönchehof","8004060"
"Mönchengladbach-Genhausen","8004061"
"Mönchengladbach-Lürrip","8001745"
"Mönchhagen","8012377"
"Mölln (Lauenburg)","8004057"
"Mönchengladbach-Rheindahlen","8004063"
"Mönchröden","8004064"
"Monsheim","8000663"
"Moosburg","8004084"
"Monzingen","8004080"
"Morlesau","8004090"
"Möringen (Altm)","8012378"
"Montabaur","8000667"
"Mörfelden","8004065"
"Mörlenbach","8004066"
"Morsum (Sylt)","8004093"
"Mönchengladbach Hbf","8000253"
"Mosel","8012388"
"Moselkern","8004096"
"Möser","8012381"
"Möttingen","8004071"
"Mücheln (Geiseltal)","8012390"
"Mosbach (Baden)","8004094"
"Mücke (Hessen)","8004100"
"Merzig Stadtmitte","8003991"
"Mössingen","8004070"
"Müden (Mosel)","8004101"
"Mudersbach","8004099"
"Muggensturm","8004178"
"Mühlen (b Horb)","8004104"
"Mühlanger","8012393"
"Mühlen (Oldb)","8004105"
"Mühlbach (b Pirna)","8012394"
"Mühlhausen (b Engen)","8004107"
"Mühlenbeck-Mönchmühle","8080980"
"Mühlstetten","8004115"
"Mühlacker","8000339"
"Mühlheim (b Tuttlingen)","8004111"
"Muhr am See","8000534"
"Mulda (Sachs)","8012407"
"Mühlheim (Main)","8004112"
"Muldenhütten","8012408"
"Muldenstein","8012409"
"Mühlhausen (Thür)","8010235"
"Mülheim (Ruhr) West","8004122"
"Müllrose","8012400"
"Müllheim (Baden)","8004124"
"Mülheim (Ruhr)-Styrum","8000687"
"Kaisersesch","8003148"
"Höchst Mümling-Grumbach","8004125"
"Münchberg","8004126"
"Münchehof (Harz)","8004127"
"Müncheberg (Mark)","8010236"
"München (b Bad Berka)","8012401"
"Mülheim (Ruhr) Hbf","8000259"
"München Heimeranplatz","8005419"
"München-Hackerbrücke","8004129"
"München Leienfelsstraße","8004133"
"München Isartor","8004131"
"München Harras","8004130"
"München Leuchtenbergring","8004134"
"München Marienplatz","8004135"
"Kinding (Altmühltal)","8003256"
"München Donnersbergerbrücke","8004128"
"München St Martin Straße","8004138"
"München Siemenswerke","8004137"
"München Rosenheimer Platz","8004136"
"München-Allach","8004140"
"München Karlsplatz","8004132"
"München-Daglfing","8004143"
"München-Aubing","8004141"
"München-Fasanerie","8004145"
"München-Englschalking","8004144"
"München-Freiham","8004181"
"München-Fasangarten","8004146"
"München-Berg am Laim","8004142"
"München Ost","8000262"
"München-Feldmoching","8004147"
"München-Karlsfeld","8004150"
"München-Johanneskirchen","8004149"
"München-Langwied","8004152"
"München-Lochhausen","8004153"
"München Hbf","8000261"
"München-Mittersendling","8004154"
"München-Neuaubing","8004156"
"München-Giesing","8004148"
"München-Neuperlach Süd","8006696"
"München-Moosach","8004155"
"München-Laim Pbf","8004151"
"München-Obermenzing","8004157"
"München-Perlach","8004159"
"Münchsmünster","8004165"
"Münchweiler (Rodalb)","8004166"
"Munderkingen","8004182"
"München-Riem Pbf","8004160"
"Münnerstadt","8004169"
"München-Westkreuz","8004163"
"München-Solln","8004161"
"Münster (b Dieburg)","8004171"
"München-Trudering","8004162"
"Munster (Örtze)","8004183"
"München-Pasing","8004158"
"Münster-Sarmsheim","8004172"
"Murg (Baden)","8004184"
"Mürlenbach","8004174"
"Murnau","8004185"
"Murnau Ort","8004186"
"Murrhardt","8004188"
"Mußbach","8004189"
"Nachterstedt-Hoym","8012410"
"Müssen","8004177"
"Nabburg","8004191"
"Nackenheim","8004193"
"Nagold","8004196"
"Naila","8004198"
"Namedy","8004200"
"Nassau (Erzgeb)","8012412"
"Narsdorf","8010238"
"Namborn","8004199"
"Nassenbeuren","8004207"
"Nassau (Lahn)","8004206"
"Mammendorf","8004204"
"Nassenheide","8012413"
"Natrup-Hagen","8004208"
"Nauendorf (Saalkr)","8012414"
"Nauen","8010239"
"Nauheim (b Groß Gerau)","8004210"
"Nebra","8012417"
"Naunhof","8012416"
"Nechlin","8012418"
"Neckarburken","8004215"
"Naumburg (Saale) Hbf","8010240"
"Mosbach-Neckarelz","8000264"
"Neckarzimmern","8004222"
"Neckargerach","8004216"
"Neckarhausen bei Neckarsteinach","8004218"
"Neef","8004223"
"Neckarsteinach","8004219"
"Neckargemünd","8000265"
"Neetzendorf","8004227"
"Münster (Westf) Hbf","8000263"
"Neetzka","8012421"
"Nehren","8004229"
"Neheim-Hüsten","8004228"
"Nemsdorf-Göhrendorf","8012424"
"Neckarsulm","8004220"
"Nendingen (b Tuttlingen)","8004235"
"Neinstedt","8012423"
"Nennhausen","8012425"
"Nellmersbach","8004233"
"Nennig","8004236"
"Nersingen","8004239"
"Steinweiler","8005713"
"Nesselwang","8004240"
"Netzeband","8012428"
"Netzschkau","8012430"
"Nettersheim","8004242"
"Neu Wokern","8012436"
"Neubäu","8004250"
"Neu Isenburg","8004246"
"Neubeckum","8004251"
"Neubrücke (Nahe)","8004253"
"Nettelnburg","8004241"
"Neubukow","8012438"
"Neu Wulmstorf","8004247"
"Neubiberg","8004252"
"Neubrandenburg","8010241"
"Neu Ulm","8006730"
"Neudenau","8004258"
"Neuburg (Kammel)","8004256"
"Neuburg (Donau)","8004254"
"Neudorf-Platendorf","8004260"
"Neudietendorf","8010242"
"Neuendettelsau","8004268"
"Neue Schenke","8012443"
"Teichland","8012445"
"Neuenkirchen (Oldb)","8004271"
"Neuenmarkt-Wirsberg","8000267"
"Neuenhagen (b Berlin)","8081020"
"Neuenrade","8004273"
"Neuenstein","8004276"
"Neufahrn (Niederbay)","8000688"
"Neugersdorf","8012454"
"Neufahrn (b Freising)","8004279"
"Neugilching","8004249"
"Neuhausen (b Cottbus)","8012456"
"Neuhof (b Zossen)","8012458"
"Neuhaus (Pegnitz)","8004284"
"Neuhof (Kr Fulda)","8004295"
"Neukieritzsch","8010243"
"Neukirch (Lausitz) West","8010400"
"Neukirch (Lausitz) Ost","8012460"
"Neukirchen (b Sulzbach-Rosenberg)","8000269"
"Neukirchen-Wyhra","8012463"
"Neukloster (Kr Stade)","8004302"
"Haunetal-Neukirchen","8004297"
"Neumark (Sachs)","8010244"
"Neulußheim","8004304"
"Neumühle (Elster)","8012465"
"Neundorf (Anh)","8012467"
"Neunhofen","8012468"
"Neunkirchen (Kr Siegen)","8004313"
"Neumarkt (Oberpf)","8004305"
"Neunkirchen (Saar) Hbf","8000272"
"Neunkirchen (Saar)-Wellesweiler","8004312"
"Neumünster","8000271"
"Neupetershain","8012469"
"Neunkirchen a Sand","8004310"
"Neusalza-Spremberg","8012470"
"Neuses (b Kronach)","8004319"
"Neuruppin Rheinsberger Tor","8010175"
"Neusorg","8004321"
"Neusäß","8004318"
"Neusörnewitz","8012471"
"Neuss Süd","8004317"
"Neustadt (b Coburg)","8004325"
"Neustadt (Aisch) Bahnhof","8004323"
"Neustadt (Donau)","8004326"
"Neuss Rheinpark-Center","8004316"
"Neustadt (Holst)","8004327"
"Neustadt (Dosse)","8010248"
"Neuss Am Kaiser","8004320"
"Neustadt (Kr Marburg)","8004328"
"Neustadt (Orla)","8012472"
"Neustadt (Sachs)","8010249"
"Neustadt (Waldnaab)","8004332"
"Neustadt (Schwarzw)","8004331"
"Neustadt (Weinstr) Böbig","8004489"
"Neustadt-Glewe","8012474"
"Neustadt a Rübenberge","8004322"
"Neustadt (Weinstr) Hbf","8000275"
"Neustadt-Hohenacker","8004333"
"Neuss Hbf","8000274"
"Neutrebbin","8012475"
"Neustrelitz Hbf","8010250"
"Neuwied","8000276"
"Neuzelle","8012479"
"Nidda","8000277"
"Niedaltdorf","8004344"
"Nieder Flörsheim-Dalsheim","8004345"
"Niebüll","8004343"
"Velbert-Neviges","8004340"
"Neuwiedenthal","8006750"
"Nieder Ohmen","8004348"
"Neuwirtshaus-Porscheplatz","8004338"
"Nieder Olm","8004349"
"Niederau","8012482"
"Nieder Wöllstadt","8004353"
"Mühltal","8004350"
"Niederbobritzsch","8012483"
"Rodgau-Nieder Roden","8004351"
"Niederbiegen","8004363"
"Niederbrechen","8004364"
"Niederdresselndorf","8004369"
"Niedererbach","8004373"
"Niederdorfelden","8004367"
"Niederfinow","8012485"
"Niederheimbach","8004379"
"Niedergörsdorf","8012487"
"Niederhövels","8004381"
"Niederdollendorf","8004366"
"Niederhadamar","8004376"
"Niederjosbach","8004382"
"Niederhöchstadt","8004380"
"Niederlehme","8012489"
"Niederlinxweiler","8004392"
"Niederlahnstein","8000278"
"Niederlindhart","8004391"
"Niedermittlau","8004395"
"Niedermohr","8004396"
"Mendig","8004393"
"Niederndodeleben","8012490"
"Gernrode-Niederorschel","8012492"
"Niederoderwitz","8012491"
"Niederpöllnitz","8012493"
"Niederroth","8004404"
"Niedernhausen (Taunus)","8004400"
"Niederraunau","8004401"
"Niederschelden","8004406"
"Niederscheld (Dillkr) Süd","8004405"
"Niedersachswerfen","8012494"
"Niederschelden Nord Hp","8004407"
"Niederschmalkalden","8012498"
"Niederschlottwitz","8012497"
"Niederselters","8004409"
"Niederspier","8012500"
"Muldenberg Floßplatz","8000273"
"Niederstotzingen","8004413"
"Vellmar-Niedervellmar","8004415"
"Niedertrebra","8012502"
"Niederwalgern","8004417"
"Niederwalluf","8004418"
"Niederwartha","8012503"
"Niederweimar","8004420"
"Niederwillingen","8012504"
"Niederwürschnitz","8012505"
"Niederwinden","8004423"
"Niederzeuzheim","8004424"
"Niederwiesa","8010253"
"Niefern","8004425"
"Münster-Häger","8004426"
"Niemberg","8012506"
"Nienburg (Saale)","8012507"
"Nienhagen (b Halberstadt)","8010254"
"Nienburg (Weser)","8000279"
"Nieukerk","8004433"
"Nievern","8004435"
"Nierstein","8004432"
"Velbert-Nierenhof","8004430"
"Nittel","8004438"
"Nievenheim","8004434"
"Nöbdenitz","8012509"
"Nohen","8004444"
"Nohra (Wipper)","8012512"
"Nohra (b Weimar)","8012511"
"Nonnenhorn","8004446"
"Nikolassee","8089078"
"Norddeich","8004449"
"Norddeich Mole","8007768"
"Nordbögge","8004448"
"Nordhastedt","8004456"
"Nordendorf","8004451"
"Nordenham","8004452"
"Norden","8000800"
"Nöldnerplatz","8089026"
"Nordheim (Württ)","8004458"
"Nordhausen-Salza","8012516"
"Nördlingen","8000280"
"Nordholz","8004460"
"Nordstemmen","8000282"
"Nordwalde","8004461"
"Nordhausen","8010256"
"Norheim","8004463"
"Norsingen","8004464"
"Norf","8004462"
"Nörten-Hardenberg","8004441"
"Nortorf","8004466"
"Nufringen","8004490"
"Northeim (Han)","8000283"
"Nürnberg Ost","8004471"
"Nürnberg-Erlenstegen","8004478"
"Nürnberg-Eibach","8004477"
"Nürnberg-Frankenstadion","8004493"
"Nürnberg Nordost","8004469"
"Nürnberg-Dutzendteich","8004476"
"Nürnberg-Gleißhammer","8005304"
"Nürnberg-Dürrenhof","8004442"
"Nürnberg Rothenburger Straße","8004473"
"Nürnberg-Laufamholz","8004480"
"Nürnberg-Rehhof","8004491"
"Nürnberg-Reichelsdorf","8004483"
"Nürnberg-Sandreuth","8004484"
"Nürnberg-Mögeldorf","8004481"
"Nürtingen","8004488"
"Nürnberg-Schweinau","8004485"
"Ober Ramstadt","8004497"
"Nürnberg-Ostring","8004470"
"Rödermark-Ober Roden","8000285"
"Ober Widdersheim","8004499"
"Nürnberg-Stein","8004486"
"Oberaichen","8004496"
"Oberammergau","8004503"
"Oberasbach","8004504"
"Oberbettingen-Hillesheim","8004513"
"Oberaudorf","8004507"
"Oberau","8004506"
"Nürnberg Hbf","8000284"
"Oberbillig","8004514"
"Oberbimbach","8004515"
"Oberboihingen","8004517"
"Oberbrechen","8004518"
"Oberdachstetten","8004521"
"Schöneck-Oberdorfelden","8004523"
"Obererbach","8004527"
"Oberelchingen","8004525"
"Oberferrieden","8004529"
"Obergries","8004531"
"Obergriesbach","8004532"
"Obergrunstedt","8012524"
"Oberesslingen","8004528"
"Dreikirchen","8004538"
"Oberhaid","8004533"
"Oberhausen-Holten","8004540"
"Oberhof (Thür)","8012525"
"Oberhausen-Osterfeld Süd","8004541"
"Oberholz","8012526"
"Oberkirch","8004545"
"Oberkirch-Koehlersiedlung","8004546"
"Oberkotzau","8000287"
"Oberkochen","8004549"
"Oberlauscha","8012527"
"Oberlenningen","8004553"
"Oberlichtenau","8012528"
"Oberlahnstein","8004550"
"Oberlindhart","8004554"
"Oberhausen-Sterkrade","8004542"
"Obermohr","8004557"
"Oberlinxweiler","8004555"
"Oberhausen Hbf","8000286"
"Oberndorf (Neckar)","8004563"
"Obernhof (Lahn)","8004567"
"Oberröblingen (Helme)","8012532"
"Oberottmarshausen","8004571"
"Oberoderwitz Oberdorf","8012530"
"Oberrohn","8012533"
"Oberoderwitz","8010259"
"Oberrothenbach","8012534"
"Oberschefflenz","8004577"
"Obersdorf","8012537"
"Oberschlottwitz","8012535"
"Obersinn","8004583"
"Oberschleißheim","8004580"
"Oberstaufen","8004584"
"Wildeck-Obersuhl","8004589"
"Oberspree","8089079"
"Oberstdorf","8004585"
"Obertraubling","8004592"
"Obervogelgesang (Kr Pirna)","8012540"
"Obertshausen (Kr Offenbach)","8004593"
"Vellmar-Obervellmar","8004597"
"Oberwerrn","8004453"
"Oberweimar","8012541"
"Oberwinden","8004603"
"Oberwesel","8004601"
"Oberzell","8004605"
"Oberwinter","8004604"
"Oberursel (Taunus)","8004596"
"Ochenbruck","8004609"
"Ochsenfurt","8000818"
"Westerstede-Ocholt","8004610"
"Ochtrup","8004613"
"Oderin","8012549"
"Ochtmersleben","8012546"
"Swisttal-Odendorf","8004616"
"Oederan","8012550"
"Oegeln","8012551"
"Oebisfelde","8010261"
"Oehna","8012552"
"Oelde","8004626"
"Oelsnitz (Erzgeb)","8012553"
"Oelsnitz (Vogtl)","8012554"
"Oertzenhof","8012555"
"Oerlenbach","8004629"
"Oerlinghausen","8004630"
"Oestrich-Winkel","8004635"
"Offenau","8004643"
"Oeventrop","8004642"
"Offensen (Kr Northeim)","8004652"
"Dreieich-Offenthal","8004653"
"Offingen","8004654"
"Oftersheim","8004658"
"Offenbach (Main) Hbf","8000349"
"Starnberg-Nord","8005675"
"Offenbach-Bieber","8004647"
"Offenburg","8000290"
"Offenbach (Main) Ost","8004645"
"Okarben","8004664"
"Ohlstadt","8004662"
"Oker","8004665"
"Oldenburg (Holst)","8004669"
"Ohlsdorf","8004661"
"Öhringen Hbf","8004623"
"Köln/Bonn Flughafen","8003330"
"Oldenbüttel","8004668"
"Olching","8004667"
"Olpe","8004674"
"Olsberg","8004676"
"Olsbrücken","8004677"
"Oppenheim","8004680"
"Oppenau","8004679"
"Oppurg","8012563"
"Oppenweiler (Württ)","8004681"
"Oranienburg","8013487"
"Orlamünde","8010264"
"Orschweier","8004683"
"Ortrand","8012565"
"Oschatz","8013461"
"Opladen","8000853"
"Oschersleben (Bode)","8010266"
"Oßmannstedt","8012567"
"Osnabrück Altstadt","8004689"
"Osterhofen (Niederbay)","8004700"
"Osterhofen (Oberbay)","8004701"
"Osterburken","8000295"
"Oldenburg (Oldb) Hbf","8000291"
"Osterburg","8012568"
"Oranienburger Straße","8089027"
"Osterholz-Scharmbeck","8004702"
"Ostermünchen","8004703"
"Osnabrück Hbf","8000294"
"Osterwald","8004709"
"Osterspai","8004706"
"Osternienburg","8012570"
"Osterstedt","8004707"
"Osterweddingen","8012572"
"Ostheim (b Butzbach)","8004712"
"Osthofen","8004714"
"Ostrau","8012576"
"Ostheim (Kr Hanau)","8004713"
"Graal-Müritz","8012583"
"Rostock Torfbrücke","8012582"
"Rickling","8005080"
"Ötigheim","8004636"
"Ötisheim","8004637"
"Ottendorf (b Mittweida)","8012593"
"Ottbergen","8004720"
"Ottendorf-Okrilla Nord","8012595"
"Ottendorf-Okrilla Süd","8012596"
"Ottendorf-Okrilla Hp","8012594"
"Othmarschen","8004719"
"Ottenhofen-Bergel","8004724"
"Ottensoos","8004725"
"Ottenhofen (Oberbay)","8004723"
"Otterndorf","8004727"
"Otterfing","8004726"
"Ottersberg (Han)","8004728"
"Otterwisch","8012597"
"Otting-Weilheim","8004731"
"Otze","8004735"
"Offenbach-Waldhof","8004640"
"Ovelgünne","8012599"
"Ottweiler (Saar)","8000875"
"Owen (Teck)","8004740"
"Overath","8004739"
"Ostkreuz","8011162"
"Ottobrunn","8004733"
"Owschlag","8004741"
"Oy-Mittelberg","8004742"
"Paffendorf","8004746"
"Paderborn Nord","8004745"
"Paderborn Kasseler Tor","8004744"
"Paindorf","8004747"
"Palzem","8004748"
"Pankofen","8004749"
"Pansdorf","8004750"
"Papendorf","8012603"
"Paderborn Hbf","8000297"
"Kunersdorf","8012605"
"Pankow-Heinersdorf","8089081"
"Pappenheim","8004753"
"Papiermühle (Kr Stadtroda)","8012604"
"Papenburg (Ems)","8004751"
"Parchim","8010267"
"Parkentin","8012609"
"Passow (Uckermark)","8012611"
"Parsberg","8004755"
"Pasewalk Ost","8012610"
"Partenstein","8004756"
"Paulinenaue","8012614"
"Pasewalk","8010268"
"Paulinzella","8012615"
"Pechbrunn","8004758"
"Paderborn-Schloß-Neuhaus","8005370"
"Pegau","8010269"
"Pegnitz","8004759"
"Peiß","8004761"
"Peißen","8012619"
"Peißenberg","8004762"
"Peißenberg Nord","8004763"
"Peine","8004760"
"Passau Hbf","8000298"
"Berlin Südkreuz","8011113"
"Peiting Nord","8004764"
"Peiting Ost","8004765"
"Peitz Ost","8012621"
"Penzberg Pbf","8004767"
"Perkam","8004770"
"Perl","8004771"
"Petersaurach","8004774"
"Petershagen (Uckermark)","8012627"
"Petergrube","8012623"
"Perleberg","8012622"
"Petershagen Nord","8081150"
"Pfaffenhausen","8004780"
"Petersroda","8012629"
"Petershausen (Oberbay)","8004775"
"Pfaffenhofen (Ilm)","8004781"
"Pfeddersheim","8004788"
"Überlingen-Nußdorf","8005943"
"Quelle Kupferheide","8004905"
"Pflaumloch","8004796"
"Pfalzel","8004784"
"Pfreimd","8004803"
"Pfronten-Steinach","8004807"
"Schweinfurt-Mitte","8005479"
"Pfronten-Ried","8004806"
"Philippsheim","8004814"
"Pillgram","8012636"
"Pfronten-Weißbach","8004809"
"Philippsburg (Baden)","8004813"
"Piding","8004815"
"Pinnow (Uckermark)","8012637"
"Pirk","8012639"
"Pinzberg","8004820"
"Pirmasens Hbf","8004822"
"Pirmasens Nord","8000876"
"Pinneberg","8004819"
"Plaaz","8010273"
"Pforzheim Hbf","8000299"
"Pirna-Copitz","8012640"
"Pirna","8010272"
"Plaidt","8004826"
"Plate (Meckl)","8012643"
"Plattling","8000301"
"Plaue (Thür)","8010274"
"Planegg (Krailling)","8004827"
"Plänterwald","8089030"
"Plauen (Vogtl) West","8012646"
"Plessa","8012650"
"Pleinfeld","8004835"
"Plettenberg","8004838"
"Plauen (Vogtl) ob Bf","8010275"
"Plochingen","8000302"
"Plüschow","8012651"
"Plön","8004841"
"Plüderhausen","8004842"
